Number of Execution of the reference run per location and per task 
With the aggregation by task for each location, and the total of the execution ref
IndexLoc   IndexTask  #ExecRef  
60         4          1536      
60         5          1536      
60         6          1536      
60         7          1536      
60         8          1536      
60         9          1536      
60         10         1536      
60         11         1536      
60         12         1536      
60         13         1536      
60         14         1536      
60         15         1536      
60         16         1536      
60         17         1536      
60         18         1536      
60         19         1536      
60         TotalExcRef 30720     
61         0          1536      
61         1          1536      
61         2          1536      
61         3          1536      
61         4          1536      
61         5          1536      
61         6          1536      
61         7          1536      
61         8          1536      
61         9          1536      
61         10         1536      
61         11         1536      
61         12         1536      
61         13         1536      
61         14         1536      
61         15         1536      
61         16         1536      
61         17         1536      
61         18         1536      
61         19         1536      
61         TotalExcRef 30720     
62         0          1536      
62         1          1536      
62         2          1536      
62         3          1536      
62         4          1536      
62         5          1536      
62         6          1536      
62         7          1536      
62         8          1536      
62         9          1536      
62         10         1536      
62         11         1536      
62         12         1536      
62         13         1536      
62         14         1536      
62         15         1536      
62         16         1536      
62         17         1536      
62         18         1536      
62         19         1536      
62         TotalExcRef 30720     
63         0          1536      
63         1          1536      
63         2          1536      
63         3          1536      
63         4          1536      
63         5          1536      
63         6          1536      
63         7          1536      
63         8          1536      
63         9          1536      
63         10         1536      
63         11         1536      
63         12         1536      
63         13         1536      
63         14         1536      
63         15         1536      
63         16         1536      
63         17         1536      
63         18         1536      
63         19         1536      
63         TotalExcRef 30720     
64         0          1536      
64         1          1536      
64         2          1536      
64         3          1536      
64         4          1536      
64         5          1536      
64         6          1536      
64         7          1536      
64         8          1536      
64         9          1536      
64         10         1536      
64         11         1536      
64         12         1536      
64         13         1536      
64         14         1536      
64         15         1536      
64         16         1536      
64         17         1536      
64         18         1536      
64         19         1536      
64         TotalExcRef 30720     
65         0          1536      
65         1          1536      
65         2          1536      
65         3          1536      
65         4          1536      
65         5          1536      
65         6          1536      
65         7          1536      
65         8          1536      
65         9          1536      
65         10         1536      
65         11         1536      
65         12         1536      
65         13         1536      
65         14         1536      
65         15         1536      
65         16         1536      
65         17         1536      
65         18         1536      
65         19         1536      
